"Coruscant","Captain Madakor","images/LS/republic.gif","Adds 2 to power of anything she pilots. While piloting Radiant VII and you have no other starships at same system, opponent may not draw more than one battle destiny here.","R","images/starwars/Coruscant-Light/large/captainmadakor.gif","/img/Coruscant-Light/captainmadakor.gif"
"Coruscant","Captain Panaka","images/LS/republic.gif","Deploys -1 to same site as Amidala. Once per game, may deploy a blaster on Panaka from Reserve Deck; reshuffle. Once per turn, if Panaka just fired a blaster and 'hit' a character, opponent loses 2 Force.","R","images/starwars/Coruscant-Light/large/captainpanaka.gif","/img/Coruscant-Light/captainpanaka.gif"
"Coruscant","Coruscant Guard","images/LS/republic.gif","Once per turn, may use 1 Force to add 2 to politics of one of your senators present for remainder of turn. While present at Galactic Senate, all characters without politics here are forfeit = 0 (except Coruscant Guards).","C","images/starwars/Coruscant-Light/large/coruscantguard.gif","/img/Coruscant-Light/coruscantguard.gif"
"Coruscant","Depa Billaba","images/LS/jedi.gif","Deploys only to Jedi Council Chamber. While at Jedi Council Chamber, immune to attrition and once per turn may use 1 Force to peek at the top card of any Reserve Deck and place that card on top of owner's Reserve Deck or Used Pile.","R","images/starwars/Coruscant-Light/large/depabillaba.gif","/img/Coruscant-Light/depabillaba.gif"
"Coruscant","Freon Drevan","images/LS/alien.gif","Cancels game text of opponent's accountants and tax collectors at same or adjacent site. While in a battle at a site, your battle destiny draws may not be canceled, and you may not draw more than two battle destiny.","U","images/starwars/Coruscant-Light/large/freondrevan.gif","/img/Coruscant-Light/freondrevan.gif"
"Coruscant","Graxol Kelvyyn","images/LS/alien.gif","While at Podrace Arena, at end of opponent's turn: you retrieve 1 Force if Anakin's Podracer is leading the Podrace, or you lose 1 Force if Anakin's Podracer is losing the Podrace.","U","images/starwars/Coruscant-Light/large/graxolkelvyyn.gif","/img/Coruscant-Light/graxolkelvyyn.gif"
"Coruscant","Gungan Warrior","images/LS/alien.gif","Deploys -1 to a Naboo site opponent occupies. While with another Gungan, draws one battle destiny if unable to otherwise. Power +3 while armed with an electropole.","C","images/starwars/Coruscant-Light/large/gunganwarrior.gif","/img/Coruscant-Light/gunganwarrior.gif"
"Coruscant","Horox Ryyder","images/LS/republic.gif","Agendas: order, taxation, peace. While in a senate majority, opponent may not draw more than one battle destiny at battleground systems, and you may not cancel opponent's battle destiny draws at systems.","C","images/starwars/Coruscant-Light/large/horoxryyder.gif","/img/Coruscant-Light/horoxryyder.gif"
"Coruscant","Jawa","images/LS/alien.gif","Deploys only on Tatooine. *To deploy, requires 1 Force from each players' Force Pile. Power +1 on Tatooine. While with another Jawa, if opponent just initiated a Force drain at adjacent site, may use 2 Force to reduce it by 1.","C","images/starwars/Coruscant-Light/large/jawa.gif","/img/Coruscant-Light/jawa.gif"
"Coruscant","Ki-Adi-Mundi","images/LS/republic.gif","","U","images/starwars/Coruscant-Light/large/kiadimundi.gif","/img/Coruscant-Light/kiadimundi.gif"
"Coruscant","Liana Merian","images/LS/republic.gif","Agendas: peace, trade. While in a senate majority, once during opponent's turn, target an opponent's just drawn battle destiny; opponent must use or lose 2 Force or that battle destiny = 0.","U","images/starwars/Coruscant-Light/large/lianamerian.gif","/img/Coruscant-Light/lianamerian.gif"
"Coruscant","Lieutenant Williams","images/LS/republic.gif","","U","images/starwars/Coruscant-Light/large/lieutenantwilliams.gif","/img/Coruscant-Light/lieutenantwilliams.gif"
"Coruscant","Mace Windu","images/LS/jedi.gif","Deploys +3 to any location except Jedi Council Chamber. While at Jedi Council Chamber, immune to attrition and once during your control phase, if Amidala at a battleground site and Maul not on table, opponent loses 2 Force.","R","images/starwars/Coruscant-Light/large/macewindu.gif","/img/Coruscant-Light/macewindu.gif"
"Coruscant","Mace Windu (AI)","images/LS/jedi.gif","Deploys +3 to any location except Jedi Council Chamber. While at Jedi Council Chamber, immune to attrition and once during your control phase, if Amidala at a battleground site and Maul not on table, opponent loses 2 Force.","R","images/starwars/Coruscant-Light/large/macewinduai.gif","/img/Coruscant-Light/macewinduai.gif"
"Coruscant","Mas Amedda","images/LS/republic.gif","Agenda: order. If with Valorum, your Force generation at this location is +1. While in a senate majority, once during your control phase, if you occupy a battleground site and a battleground system, opponent loses 2 Force.","U","images/starwars/Coruscant-Light/large/masamedda.gif","/img/Coruscant-Light/masamedda.gif"
"Coruscant","Master Qui-Gon","images/LS/jedi.gif","Deploys -2 on Coruscant. If opponent's Dark Jedi on table, during your move phase may use 4 Force to return Qui-Gon (and all cards on him) to owner's hand. Immune to attrition and You Are Beaten.","R","images/starwars/Coruscant-Light/large/masterquigon.gif","/img/Coruscant-Light/masterquigon.gif"
"Coruscant","Master Qui-Gon (AI)","images/LS/jedi.gif","Deploys -2 on Coruscant. If opponent's Dark Jedi on table, during your move phase may use 4 Force to return Qui-Gon (and all cards on him) to owner's hand. Immune to attrition and You Are Beaten.","R","images/starwars/Coruscant-Light/large/masterquigonai.gif","/img/Coruscant-Light/masterquigonai.gif"
"Coruscant","Murr Danod","images/LS/alien.gif","Your weapons and devices deploy -1 to same site. While with your unique (*) smuggler at an exterior site, opponent's total battle destiny here is -1 for each [Light Side] at same site.","R","images/starwars/Coruscant-Light/large/murrdanod.gif","/img/Coruscant-Light/murrdanod.gif"
"Coruscant","Naboo Fighter Pilot","images/LS/republic.gif","Deploys -2 at Naboo. If just deployed aboard a N-1 starfighter, you may activate 1 Force. Adds 2 to the power of any starfighter he pilots (or 3 if piloting a N-1 starfighter). Forfeit + 1 when forfeited during a battle at a system.","C","images/starwars/Coruscant-Light/large/naboofighterpilot.gif","/img/Coruscant-Light/naboofighterpilot.gif"
"Coruscant","Phylo Gandish","images/LS/alien.gif","","R","images/starwars/Coruscant-Light/large/phylogandish.gif","/img/Coruscant-Light/phylogandish.gif"
"Coruscant","Plo Koon","images/LS/jedi.gif","Deploys only to Jedi Council Chamber. While at Jedi Council Chamber, immune to attrition and, once per turn if a weapon or battle destiny was just drawn, may cancel and cause a re-draw.","R","images/starwars/Coruscant-Light/large/plokoon.gif","/img/Coruscant-Light/plokoon.gif"
"Coruscant","Queen Amidala, Ruler Of Naboo","images/LS/republic.gif","","R","images/starwars/Coruscant-Light/large/queenamidalarulerofnaboo.gif","/img/Coruscant-Light/queenamidalarulerofnaboo.gif"
"Coruscant","Queen Amidala, Ruler Of Naboo (AI)","images/LS/republic.gif","","R","images/starwars/Coruscant-Light/large/queenamidalarulerofnabooai.gif","/img/Coruscant-Light/queenamidalarulerofnabooai.gif"
"Coruscant","Ric Olie","images/LS/republic.gif","Adds 3 to power of anything he pilots (or adds 4 if Queen's Royal Starship). While piloting Queen's Royal Starship, once during a battle Ric is in, may use X Force to reduce attrition against you by X.","R","images/starwars/Coruscant-Light/large/ricolie.gif","/img/Coruscant-Light/ricolie.gif"
"Coruscant","Sabe","images/LS/republic.gif","While at same site as Amidala, Sabe is power +2 and Amidala is immune to attrition. When at a site, during your deploy phase may place Sabe out of play to deploy Amidala to that site (for free) from your Reserve Deck (reshuffle) or Lost Pile.","R","images/starwars/Coruscant-Light/large/sabe.gif","/img/Coruscant-Light/sabe.gif"
"Coruscant","Sache","images/LS/republic.gif","While at same site as Amidala, Sache is power +2 and Amidala is defense value +2. If just lost during a battle, may use 2 Force to take Sache into hand.","U","images/starwars/Coruscant-Light/large/sache.gif","/img/Coruscant-Light/sache.gif"
"Coruscant","Sei Taria","images/LS/republic.gif","Agendas: peace, taxation. If with Valorum, your Force generation at this location is +1. While in a senate majority, your Force drains are +1 at battleground systems while you control a battleground site.","U","images/starwars/Coruscant-Light/large/seitaria.gif","/img/Coruscant-Light/seitaria.gif"
"Coruscant","Senator Palpatine","images/LS/republic.gif","Agendas: ambition, peace, order. While in a senate majority, once per turn, if opponent just drew battle destiny, use 1 Force to add its destiny number to your total power in that battle (you may not cancel that draw). Amidala is politics +1 here.","R","images/starwars/Coruscant-Light/large/senatorpalpatine.gif","/img/Coruscant-Light/senatorpalpatine.gif"
"Coruscant","Senator Palpatine (AI)","images/LS/republic.gif","Agendas: ambition, peace, order. While in a senate majority, once per turn, if opponent just drew battle destiny, use 1 Force to add its destiny number to your total power in that battle (you may not cancel that draw). Amidala is politics +1 here.","R","images/starwars/Coruscant-Light/large/senatorpalpatineai.gif","/img/Coruscant-Light/senatorpalpatineai.gif"
"Coruscant","Supreme Chancellor Valorum","images/LS/republic.gif","Agendas: justice, order. While in a senate majority, once per turn may use 2 Force to cancel a battle destiny just drawn at another site where you have a Republic Character. Opponent may use X Force; Valorum is politics - X for remainder of turn.","R","images/starwars/Coruscant-Light/large/supremechancellorvalorum.gif","/img/Coruscant-Light/supremechancellorvalorum.gif"
"Coruscant","Supreme Chancellor Valorum (AI)","images/LS/republic.gif","Agendas: justice, order. While in a senate majority, once per turn may use 2 Force to cancel a battle destiny just drawn at another site where you have a Republic Character. Opponent may use X Force; Valorum is politics - X for remainder of turn.","R","images/starwars/Coruscant-Light/large/supremechancellorvalorumai.gif","/img/Coruscant-Light/supremechancellorvalorumai.gif"
"Coruscant","Tendau Bendon","images/LS/republic.gif","Agendas: justice, peace. While in a senate majority, if you have at least one card in hand, once during your control phase may place your hand in Used Pile to draw up to four cards from Reserve Deck.","U","images/starwars/Coruscant-Light/large/tendaubendon.gif","/img/Coruscant-Light/tendaubendon.gif"
"Coruscant","Yane","images/LS/republic.gif","While at a Theed Palace site or same site as Amidala, opponent's Republic characters are deploy +1 here and Yane is forfeit +3. If just lost during a battle, may use 2 Force to place Yane in Used Pile.","U","images/starwars/Coruscant-Light/large/yane.gif","/img/Coruscant-Light/yane.gif"
"Coruscant","Yarua","images/LS/republic.gif","Agendas: justice, taxation. While in a senate majority, retrieve 1 Force when you initiate a Force drain at a battleground system. Once per turn, may use 1 Force to target a senator present with a wealth agenda. Target is politics -2 this turn.","U","images/starwars/Coruscant-Light/large/yarua.gif","/img/Coruscant-Light/yarua.gif"
"Coruscant","Yoda, Senior Council Member","images/LS/jedi.gif","Deploys only to Jedi Council Chamber. While at Jedi Council Chamber, you lose no Force from Dagobah: Cave and, during your move phase, may use 4 Force to relocate your other Jedi here to any site you occupy. Immune to attrition.","R","images/starwars/Coruscant-Light/large/yodaseniorcouncilmember.gif","/img/Coruscant-Light/yodaseniorcouncilmember.gif"
"Coruscant","Yoda, Senior Council Member (AI)","images/LS/jedi.gif","Deploys only to Jedi Council Chamber. While at Jedi Council Chamber, you lose no Force from Dagobah: Cave and, during your move phase, may use 4 Force to relocate your other Jedi here to any site you occupy. Immune to attrition.","R","images/starwars/Coruscant-Light/large/yodaseniorcouncilmemberai.gif","/img/Coruscant-Light/yodaseniorcouncilmemberai.gif"
"Coruscant","A Tragedy Has Occurred","images/LS/effect.gif","Deploy on table. Once per game, may use 1 Force to stack one Interrupt just played here. To play any new Interrupt of the same name, player must first stack it here and use +1 Force for each Interrupt in stack, even if Interrupt is normally free. (Immune to Alter.)","U","images/starwars/Coruscant-Light/large/atragedyhasoccurred.gif","/img/Coruscant-Light/atragedyhasoccurred.gif"
"Coruscant","A Vergence In The Force","images/LS/effect.gif","If you just lost more than 2 Force to a Force drain, deploy on opponent's location. You lose no more than 1 Force from Force drains here. At any time, you may place Immediate Effect in Used Pile to draw two cards from top of Reserve Deck.","U","images/starwars/Coruscant-Light/large/avergenceintheforce.gif","/img/Coruscant-Light/avergenceintheforce.gif"
"Coruscant","Another Pathetic Lifeform","images/LS/effect.gif","Deploy on table. Once during each of opponent's turns, if you occupy a battleground site, may activate 1 Force. While opponent has a nonunique alien or non-unique starfighter in battle, opponent may not draw more than two battle destiny. (Immune to Alter.)","U","images/starwars/Coruscant-Light/large/anotherpatheticlifeform.gif","/img/Coruscant-Light/anotherpatheticlifeform.gif"
"Coruscant","Ascertaining The Truth","images/LS/effect.gif","Deploy on table. If no senator here, you may place a senator here from hand to subtract 3 from any battle destiny just drawn. If an order agenda here, during your move phase you may peek at top 2 cards of any Reserve Deck; replace in any order.","U","images/starwars/Coruscant-Light/large/ascertainingthetruth.gif","/img/Coruscant-Light/ascertainingthetruth.gif"
"Coruscant","Battle Plan & �Draw Their Fire","images/LS/effect.gif","Deploy on table. You may initiate battles for free. During a battle you initiate, each time opponent plays an interrupt, opponent must first use 1 Force. For either player to initiate a Force drain, that player must first use 3 Force unless that player occupies a battleground site and a battleground system. (Immune to Alter.)","R","images/starwars/Coruscant-Light/large/battleplan&drawtheirfire.gif","/img/Coruscant-Light/battleplan&drawtheirfire.gif"
"Coruscant","Credits Will Do Fine","images/LS/effect.gif","Use 2 Force to deploy on table. If you just initiated a Force drain (or won a battle) at Watto's Junkyard, opponent loses 1 Force (cannot be reduced) and stacks lost card here face down. (Immune to Alter.)","C","images/starwars/Coruscant-Light/large/creditswilldofine.gif","/img/Coruscant-Light/creditswilldofine.gif"
"Coruscant","I Will Not Defer","images/LS/effect.gif","Deploy on table. If no senator here, you may place a senator here from hand to add 2 to your next Force drain at a battleground this turn. If a peace agenda here, once per turn you may activate up to 2 Force when opponent initiates battle.","U","images/starwars/Coruscant-Light/large/iwillnotdefer.gif","/img/Coruscant-Light/iwillnotdefer.gif"
"Coruscant","Insurrection & �Aim High","images/LS/effect.gif","","R","images/starwars/Coruscant-Light/large/insurrection&aimhigh.gif","/img/Coruscant-Light/insurrection&aimhigh.gif"
"Coruscant","Plea To The Court","images/LS/effect.gif","Deploy on table. If no senator here, you may place a senator here from hand to cancel an opponent's Force drain. If a justice agenda here, during a battle where opponent has a weapon and you do not, may cancel a just drawn weapon destiny to cause a re-draw.","U","images/starwars/Coruscant-Light/large/pleatothecourt.gif","/img/Coruscant-Light/pleatothecourt.gif"
"Coruscant","Secure Route","images/LS/effect.gif","Deploy on a docking bay you control. No Force drains here. Trample may not target a character at this site. Your Force drains are +2 at adjacent non-docking bay battleground sites. Place Effect in Used Pile if opponent controls this location.","U","images/starwars/Coruscant-Light/large/secureroute.gif","/img/Coruscant-Light/secureroute.gif"
"Coruscant","Security Control","images/LS/effect.gif","","U","images/starwars/Coruscant-Light/large/securitycontrol.gif","/img/Coruscant-Light/securitycontrol.gif"
"Coruscant","The Gravest Of Circumstances","images/LS/effect.gif","Deploy on table. If no senator here, you may place a senator here from hand to add 3 to a battle destiny just drawn. If a taxation agenda here, during your turn may place any one card from hand on Used Pile; opponent must use 1 Force or lose 1 Force.","U","images/starwars/Coruscant-Light/large/thegravestofcircumstances.gif","/img/Coruscant-Light/thegravestofcircumstances.gif"
