"VBlock4","No Questions Asked (V)","images/LS/admirals_order.gif","","PM","images/starwars/Virtual4-Light/large/noquestionsasked.gif","/img/Virtual4-Light/noquestionsasked.gif"
"VBlock4","Chewbacca, Protector (V)","images/LS/rebel.gif","Deploys free to Coruscant and is a spy while there. During your deploy phase, may deploy one Boushh or Vibro-Ax (on Chewie) from Reserve Deck; reshuffle. While with Leia, her game text may not be canceled and, once per turn, may take the bottom card of Force Pile into hand.","PM","images/starwars/Virtual4-Light/large/chewbaccaprotector.gif","/img/Virtual4-Light/chewbaccaprotector.gif"
"VBlock4","Dash Rendar (V)","images/LS/alien.gif","Adds 3 to power of anything he pilots. While piloting alone (or at same location as opponent's AT-AT or Imperial), draws one battle destiny if unable to otherwise and opponent draws no more than one battle destiny here. Dash is a matching pilot for any unique (�) Rogue speeder.","PM","images/starwars/Virtual4-Light/large/dashrendar.gif","/img/Virtual4-Light/dashrendar.gif"
"VBlock4","Fallen Jedi","images/LS/republic.gif","","R","images/starwars/Virtual4-Light/large/fallenjedi.gif","/img/Virtual4-Light/fallenjedi.gif"
"VBlock4","Fixer","images/LS/alien.gif","Adds 2 to power of anything he pilots. Deploys -1 to same site as Camie. Once per turn, may use 1 Force to place a card from Crash Site Memorial in Used Pile. If Crash Site Memorial leaves table (except by your card), place all cards on it in Used Pile.","C","images/starwars/Virtual4-Light/large/fixer.gif","/img/Virtual4-Light/fixer.gif"
"VBlock4","Lars' Protocol Droid","images/LS/droid.gif","'Device' on Harvest may be treated as '[A New Hope] or [Hoth] droid'. While at a farm: your characters present are forfeit +3; may raise this site (if converted) to the top; and, once per move phase, may put hand in Used Pile to place a 'crop' on Reserve Deck.(Original concept by Drew Scott - World Champion 2005)","R1","images/starwars/Virtual4-Light/large/larsprotocoldroid.gif","/img/Virtual4-Light/larsprotocoldroid.gif"
"VBlock4","LE-BO2D9 (Leebo) (V)","images/LS/droid.gif","May be battled. If with Dash Rendar, adds one destiny to attrition only. Once per turn, if at a battleground, you may peek at the top card of opponent's Reserve Deck; may place that card on top of opponent's Used Pile.","PM","images/starwars/Virtual4-Light/large/lebo2d9leebo.gif","/img/Virtual4-Light/lebo2d9leebo.gif"
"VBlock4","Rayc Ryjerd (V)","images/LS/alien.gif","Adds 3 to power of anything he pilots. Twice per game, may take one Big One, Kessel Run, or Rycar's Run into hand from Reserve Deck; reshuffle. Once per game, may double the value of X for Kessel Run or Rycar's Run. Rayc is a matching pilot for any freighter or yacht.","R","images/starwars/Virtual4-Light/large/raycryjerd.gif","/img/Virtual4-Light/raycryjerd.gif"
"VBlock4","Senator Leia Organa","images/LS/rebel_rep.gif","Agendas: justice, rebellion. When deployed, may play a Defensive Shield from under your Starting Effect (as if from hand). While aboard Alderaan Consular Ship, it is Immune to Lateral Damage and attrition. Attrition against opponent is +2 here.","R","images/starwars/Virtual4-Light/large/senatorleiaorgana.gif","/img/Virtual4-Light/senatorleiaorgana.gif"
"VBlock4","Sergeant Doallyn (V)","images/LS/alien.gif","","R","images/starwars/Virtual4-Light/large/sergeantdoallyn.gif","/img/Virtual4-Light/sergeantdoallyn.gif"
