"VBlock6","Baragwin (V)","images/LS/alien.gif","This character is lost if a Starting Effect on table. Your non-alien characters at sites are power and forfeit = 0. If present at a battleground site, your Force drains at battleground sites where you have two aliens are +1, and whenever you deploy an alien, retrieve 1 Force.(Origninal Concept by Corey Faherty - Nationals 2006)","C","images/starwars/Virtual6-Light/large/baragwin.gif","/img/Virtual6-Light/baragwin.gif"
"VBlock6","Beast Rider","images/LS/republic.gif","Landspeed = 2.  During battle, for each non-parasite creature here (even if excluded), power +2 (+4 if ferocious).  If an opponent's card here is eaten, you may retrieve up to 4 Force.  Once per turn, may deploy Kaadu here from Reserve Deck; reshuffle.  Cannot be attacked.","R","images/starwars/Virtual6-Light/large/beastrider.gif","/img/Virtual6-Light/beastrider.gif"
"VBlock6","BoShek, Brash Smuggler","images/LS/alien.gif","Adds 3 to power of anything he pilots. When piloting a freighter at a battleground system, adds 1 to attrition against opponent here and their starships here may not 'cloak.' Opponent loses no more than 3 Force to your Force drains at same system.(Original Concept by Aaron Nelson - West Nationals 2008)","U1","images/starwars/Virtual6-Light/large/boshekbrashsmuggler.gif","/img/Virtual6-Light/boshekbrashsmuggler.gif"
"VBlock6","Daughter Of Skywalker (V)","images/LS/rebel.gif","","R","images/starwars/Virtual6-Light/large/daughterofskywalker.gif","/img/Virtual6-Light/daughterofskywalker.gif"
"VBlock6","General Solomahal","images/LS/republic.gif","Once per game, may rearrange all Blockade Flagship sites (all cards at a given site move along with that site).  Once per turn, if [Virtual Block 5] Palpatine on table (or imprisoned) and you just drew a battle destiny of 3, may use X Force (limit 3) to add X to that destiny.(Original Concept by Ryan R. - PC Volunteer Award 2009)","C2","images/starwars/Virtual6-Light/large/generalsolomahal.gif","/img/Virtual6-Light/generalsolomahal.gif"
"VBlock6","Han Solo, Courageous Smuggler","images/LS/rebel.gif","","C2","images/starwars/Virtual6-Light/large/hansolocourageoussmuggler.gif","/img/Virtual6-Light/hansolocourageoussmuggler.gif"
"VBlock6","Jabba's Prize/Jabba's Prize","images/LS/rebel.gif","","PM","images/TWOSIDED/starwars/Virtual6-Light/large/jabbasprizefront/jabbasprizeback.gif","/img/starwars/large"
"VBlock6","Jedi Pilot","images/LS/republic.gif","","U","images/starwars/Virtual6-Light/large/jedipilot.gif","/img/Virtual6-Light/jedipilot.gif"
"VBlock6","Lando Calrissian, Scoundrel (V)","images/LS/rebel.gif","","PM","images/starwars/Virtual6-Light/large/landocalrissianscoundrel.gif","/img/Virtual6-Light/landocalrissianscoundrel.gif"
"VBlock6","Leia, Optimistic Leader","images/LS/rebel.gif","","C2","images/starwars/Virtual6-Light/large/leiaoptimisticleader.gif","/img/Virtual6-Light/leiaoptimisticleader.gif"
